"docid","author_id","corrected_comp_year","topic_001","topic_002","topic_003","topic_004","topic_005","topic_006","topic_007","topic_008","topic_009","topic_010","topic_011","topic_012","topic_013","topic_014","topic_015","topic_016","topic_017","topic_018","topic_019","topic_020","topic_021","topic_022","topic_023","topic_024","topic_025","topic_026","topic_027","topic_028","topic_029","topic_030","topic_031","topic_032","topic_033","topic_034","topic_035","topic_036","topic_037","topic_038","topic_039","topic_040","topic_041","topic_042","topic_043","topic_044","topic_045","topic_046","topic_047","topic_048","topic_049","topic_050","topic_051","topic_052","topic_053","topic_054","topic_055","topic_056","topic_057","topic_058","topic_059","topic_060","topic_061","topic_062","topic_063","topic_064","topic_065","topic_066","topic_067","topic_068","topic_069","topic_070","topic_071","topic_072","topic_073","topic_074","topic_075","topic_076","topic_077","topic_078","topic_079","topic_080","topic_081","topic_082","topic_083","topic_084","topic_085","topic_086","topic_087","topic_088","topic_089","topic_090","topic_091","topic_092","topic_093","topic_094","topic_095","topic_096","topic_097","topic_098","topic_099","topic_100"
"baek004idea01","baek004",1919,0.00931323405864154,0.00362370959079498,0.00440068736392004,0.0147063957398503,0.0119657818411864,0.0314906487350812,0.0129090429373629,0.0159651645278061,0.000200961498232177,0.0338702348931872,0.00126115448912518,0.00275030144298131,0.000585944543442865,0.000288274397513261,0.0090954556782071,0.0167451507629169,0.000826985430846275,0.0917631098047782,0.000308792690226687,0.00109210079902077,0.002647735618995,0.000356066815779009,0.00252223065704893,0.00297788411712527,0.0141875082651687,0.0038590244140248,0.00274852356900573,0.027854348733711,0.00120351214067362,0.023402825756298,0.00435562118189518,0.001056779206969,0.00815912946022824,0.000491117777013023,7.9709130800982e-05,0.00370454949631296,0.0168906675169729,0.00176327800979,9.54193997096892e-05,0.0170964148749565,0.00115968502441273,0.00069300076144329,0.00381092477552875,0.00471128787318385,0.00545291778155069,0.00182774015867195,0.0055012305768707,0.00376501389811877,0.00870844175242146,0.00152261954098704,0.000144773156050104,0.0143475802319468,0.0379011608703082,0.00580510045685873,0.0076345551608731,0.0032889841503445,0.00916947316047516,0.000967631089557825,0.00238080819034307,0.000393579641565287,0.0811472717018938,7.35497079113778e-05,0.0017760033178952,0.000470541605123275,0.000635759816579305,0.00760512202533561,5.29197380133448e-05,0.00325883311614167,0.00329131180943642,0.00348535286237649,0.000848862042003492,0.000442649907132966,0.0127183673105664,0.0115606725701101,0.0255231784003974,0.000163368984554289,0.0492858456771496,0.0346526590761181,0.00733034349163227,0.00147886410005918,4.34793269911056e-05,0.0183850389677911,0.0128634748211646,0.00231362772717947,8.03753032014194e-05,0.00183331231519665,0.035183098708657,0.064886820148556,0.00203683369684487,0.00848106322774775,0.00131569581538325,0.0184084231329452,0.00702350661650186,0.00716119107455438,0.00320399957130754,0.0318067118162758,0.0110417903939954,0.00187243133456798,0.00182970617753044,0.0066259569440656
"baek004uitg01","baek004",1901,0.00318485040326496,0.00430082800588311,9.83768497842539e-05,0.000503235032596712,0.0411972617095385,0.00257604405651115,0.000635906961829403,0.0288759138168424,7.47001234692538e-05,0.0138791242652057,6.28020230689669e-05,0.00215172251903226,0.000228674165388093,0.00611477509876584,0.000384215231880819,0.0054883927374392,0.0003630473074045,0.0668799618995817,8.40035497154503e-05,0.000110025612127691,0.0121717397488023,6.11267829995094e-05,6.01969598291749e-05,0.000130788199903263,0.0102110744678112,0.000652247484429888,0.000928774592666081,0.00154948433588014,5.38518257366403e-05,0.00456861162417517,0.00136551831818617,0.00579799925379056,0.00103706807079219,0.0851696462943237,5.81139481459115e-05,0.00555835398344273,0.0107712265927139,0.112685076025595,6.9567915132435e-05,0.0609337138745884,1.89419005062853e-05,0.000157379064757691,0.00328655755489118,0.00025846486863876,0.0171541421546738,0.00339340627153616,0.000117490170204623,0.019567075107031,0.0857082566710226,0.000646316881502776,0.000266270539176732,0.015059923288311,0.00387340730532263,0.000111970968425402,0.0231191860614722,0.000111098285226429,0.00361982974237254,0.000382328742921606,0.0074013245611875,0.000286949144362389,0.0259297480121334,5.36232658511951e-05,0.00289669679753559,0.00137426093067914,0.000984394963773256,0.0416851006720806,0.00124881759842299,0.000235157718212019,7.89051059071635e-05,0.015600629672618,6.16072782132297e-05,0.000111030756169365,0.0129605754340244,0.00351943168191735,0.00020858427091173,0.000279518921569963,0.0611958798854665,0.0176661892548463,0.000510535962573833,0.00259312506756915,3.16996977484179e-05,0.00089309153801375,0.00203256038455977,0.00071264859643902,5.8599637902483e-05,0.0126395994852586,0.0134489238661029,0.032381117341207,0.000316615178584631,0.0299225237817293,4.18991826364177e-05,6.62382131649241e-05,0.00997066650662434,0.020412793403224,0.00323737171619101,0.0029259101390267,0.00250463791237851,0.000122274344170423,0.00164389323251753,0.00187476164022725
"baer008twee01","baer008",1922,0.0001393686065201,0.012475877145238,5.84871021917378e-05,0.000801995126416917,0.00170524522098086,0.00606518337844507,0.000432798896098643,0.00528823658747337,4.44107914073599e-05,0.0104491134216847,0.00235540973555019,9.7735859049714e-05,0.000479948822701448,0.00842917720170615,0.000218342676847412,0.0017374741016189,0.0146753869780042,0.278148099073801,0.000137201908499794,6.54125359201204e-05,0.0242918532063164,3.6341155584723e-05,3.57883561923571e-05,7.77563301731167e-05,0.000153525741485069,0.00035163051938745,0.000464944525626085,0.000243205861903576,3.20160407857934e-05,0.0186682906867583,4.83375200520145e-05,0.0415101249883701,0.00067327039909079,0.0123390789334014,3.45499620228671e-05,0.00185751759975558,9.09895446775175e-05,0.0964024409625576,4.13595858226812e-05,0.00674294946362097,0.000181851599692123,0.000452470359326015,0.00104189930752633,0.000338047921783016,0.00428736867027331,7.27224586113493e-05,6.98503723828562e-05,0.0447626356466246,0.0259472375763314,0.000184126977496885,6.27519958278117e-05,0.00494276578960562,0.0198328288918245,0.00469619872070305,0.0841079462315713,6.60502625934363e-05,5.39797797718607e-05,0.00290518146392661,0.00836709152004501,0.000170597289575347,0.0244474523898326,3.18801571362734e-05,0.000586001067820056,0.00343886058468322,0.000111691727508381,0.0033876816234586,0.000886089373398522,0.000568171904602817,0.00227903204164996,0.0330525960289482,0.000176447849157965,0.00371604890830517,0.000203486479654576,0.000334778930612427,0.000962933901875165,0.00235214360106698,0.100180541218745,0.000255197444190007,0.00182618901875741,0.00350214526375639,1.88461357090098e-05,0.00857385388314056,4.03821500255651e-05,0.000395453892612223,0.000131963811903195,8.60452327938433e-05,0.00044838746133457,0.000332228112477617,0.000548273535525609,0.0144770997903399,0.00373500086911113,3.93800081103544e-05,0.0021692599825376,0.0130465397237862,0.0147920657879264,0.0020745942549737,5.85473233545932e-05,0.000158164749698578,0.00606654496062563,6.35194296211244e-05
"bakk019bran01","bakk019",1941,0.00575594897089201,0.00155795543706182,0.00131849136071425,0.0251260177564292,0.0374948621548626,0.000133471583500515,0.00432454200086858,0.0903963146205449,0.000400181136464002,0.042925521493285,0.0229073203823025,0.00384527629764905,0.000166705045930309,0.00598822034947259,0.00216385381183083,0.000541073544766676,0.0192891556620819,0.00451759663430686,0.00119346867094336,0.00920207097008043,0.0203205827768003,0.00145942646524596,0.00119427566701504,0.00017615358184014,0.00163286658461173,0.00243636409336164,0.000552886179829691,0.0100965062678006,0.000206973237591377,0.000251466279928271,0.000157745553687374,0.00533694458283667,0.00395398757205891,0.00016411104846399,0.0145806836922759,0.0327980768775719,0.000654046793308816,0.000564311201749847,5.07154906097331e-05,0.00486398134916446,1.38087762933278e-05,0.12914062228077,0.00696844899480512,0.00899146241699425,0.0132207291935099,0.00174424304139877,0.00435458773120005,0.056547149718186,0.0553281460341348,0.0241377660029434,7.69470533092753e-05,0.00230819249622214,0.00399474488980864,8.16276093214936e-05,0.00304035048312429,0.00112935904560368,0.000157017005597921,0.00470848399244354,0.00255868665526835,0.000209187908084897,0.000739867009250932,0.00309714556812113,0.00139418224853549,4.70233044350467e-05,0.00013695738593518,0.0334895121662115,0.000517124439948107,4.53930622317619e-05,0.00833697244493446,0.00332021093017315,4.49121313146489e-05,0.055076461774009,0.00967307672569992,0.000359848353889743,0.00860361297835973,0.00136370878364243,0.00036562487742546,0.00370592394494945,0.00877189167813605,0.00939938946443316,2.3109298595923e-05,0.00976324841603085,4.95169501745658e-05,0.058366226564612,4.27195407555275e-05,0.000369340120017341,0.00998943705541989,0.0150832140371872,0.0221675028497326,0.00269508587800487,3.05447935230995e-05,4.82881148784778e-05,6.74022786905089e-05,0.000316560257618876,0.0204320990492476,0.0036579997598867,0.000153290839168404,0.00226543155822221,0.00526959263039812,0.00130883622743942
"bale003comm01","bale003",1890,0.00412051536541458,0.000496883098896066,0.00029765781388053,0.00210487272651757,0.0019187117394844,0.00996885804759554,0.000262399336335757,0.00933828835619706,3.69441296660389e-05,0.00565981000102674,0.00387552370747122,0.000791531076044679,0.00120787748539826,0.00781882104574078,0.000110533095433491,0.00530312312426583,0.000800518838727698,0.000548518320378155,4.15452865265009e-05,5.44149098053872e-05,0.0142243447720836,3.02312190706244e-05,2.97713602889255e-05,6.46833765676802e-05,4.37880614785856e-05,0.000650793293885096,0.0572363169897853,0.000118390514896207,2.66332736864384e-05,0.0102629447564009,4.02106684421849e-05,0.000339966882867446,0.000220528979005137,0.0414510833499471,2.87411738561811e-05,0.0141015208692247,7.56917278502486e-05,0.0058651699058672,3.44059147145389e-05,0.0135358842260954,9.36801702494431e-06,0.00018719563994065,0.000682904513477269,0.00274236972876425,0.0241145928564573,0.0106292113455299,5.81066252763441e-05,0.0253864889811972,0.000600543457476961,0.000153170225436096,0.00277771408669811,0.163792823906132,0.000459501419787039,5.53770165860924e-05,0.0241347303723525,5.49454172825985e-05,4.49043108676814e-05,0.00626000393779916,0.00482350857191854,0.0001419152459801,0.000453488573538065,2.65202357736186e-05,0.000247717170570708,3.19010973281902e-05,9.29133107726984e-05,0.0177294297603473,1.90815703970311e-05,0.00343589178492142,0.00315157357115439,0.000499904310735204,0.10049719350439,5.49120197174469e-05,0.000198708418633937,0.0202985185802775,0.0066898048050382,5.8906882318239e-05,0.00187109728758166,5.44611525879044e-05,0.00180424214758053,0.0620461358336459,1.567758779507e-05,0.00670225984344036,3.3592812455278e-05,0.000185975626066845,2.89813794209233e-05,7.15786892496907e-05,0.00164620554274011,0.000170714819469563,0.00063902694206777,0.00366947798113607,2.07219046546554e-05,3.27591578482317e-05,0.000388951056478513,0.000103284539273919,0.000918906467141053,0.000250887365727685,4.8703926164512e-05,0.143309413639022,0.141844700483214,0.000407953722519965
"bane001dool01","bane001",1964,0.00107401346763977,0.00197593828162262,9.6205893408163e-05,0.00438269457561112,0.00450869994583372,0.000179046541123325,0.00194812923454573,0.0365174187884361,7.30516593265617e-05,0.0923921664753106,6.1416123309908e-05,0.0061131474339732,0.000223627839565654,0.000146415733176163,0.0587170972781965,0.000357673989593798,0.000338072312405528,0.00140880899747037,0.000234287312156039,0.013610445717094,0.0207893423227595,5.97778520305494e-05,0.000187452834971747,0.00240597909182763,0.000372871401513857,0.000586287501055579,0.000428789482325721,0.0122217735570526,5.26634367538311e-05,0.000337331486219561,7.95107660915365e-05,0.0217014059725536,0.0302871373661307,0.000220148100569186,0.00397503016459554,0.00189897295232405,0.000278253703135762,9.18346300410682e-05,6.80327073141391e-05,0.000588500923633664,1.85238952563755e-05,0.00042620980847768,0.00587799514526988,0.00122249754998136,0.000178914463438787,0.00694500933748896,0.000114897425725682,0.0153389507866778,0.00437301578218308,0.0315998612578169,0.00024694071003631,0.000771497393998634,0.00504717232332467,0.0010077023446583,0.0393024832769596,0.000260784127638626,0.0290244986028666,0.00260799279286162,0.0226717569636097,0.000280616820488088,0.0326167471727861,0.034463544491409,0.00199177267567426,6.30797941439854e-05,0.000183722599147045,0.0136075506396584,3.77310385346852e-05,6.08928924827019e-05,7.71638472355253e-05,0.00369831777734266,6.0247743792846e-05,0.0598184959874881,0.00360069314368176,0.000154736627302022,0.00108568082603638,0.000116479817984659,0.000246660155784606,0.0179534883473311,0.00172561971106358,0.000374172266677584,3.10001565342196e-05,0.00111654288633331,0.0283837524165273,0.00312548601643534,5.73064753564164e-05,0.000141536478714695,0.000439766651086487,0.0212697338865558,0.00912836357767976,0.0262314901171922,4.0974561672268e-05,0.000207919914115773,0.0179368778749267,0.0291737582394763,0.112933082591812,0.0707353358046762,0.00676555511243191,0.00517547020805015,0.00256838202312306,0.00429409279028569
"barf002opsa01","barf002",1901,0.000419482745128394,0.000346116430893175,9.71317539473271e-05,0.0550650866798631,0.000799616546163048,0.0437025467955983,0.00117834986023969,0.0512501560727994,7.37546895287133e-05,0.00062227897074518,6.20071761344977e-05,0.00109678211912604,0.000225779975830674,0.0596688951410086,0.000793039113282458,0.0192357060790414,0.000288547946910472,0.000495518649074167,0.0186772812648744,0.000108633085004532,0.000533150166409318,0.000621264250699791,5.94350835926078e-05,0.000994161053662641,8.74178092327912e-05,0.0115663060109842,0.0383633522106108,0.00875897318857712,5.31702559955616e-05,0.00684930303216744,8.02759570601452e-05,0.000623245475647268,0.000316990411035418,0.000490576500903237,0.0029786460318695,0.000352272681933464,0.00296664377631873,9.27184226765467e-05,6.8687436425249e-05,0.00113332776142065,0.000115789543055537,0.00015538721384176,0.000578206464983319,0.00461834570537929,0.00200090130730241,0.0042177141596653,0.0021358660484725,0.00344441619870761,0.00035203549246859,0.000499961428241274,0.0392462376597003,0.197804855741845,0.00335042608872122,0.000498903334676189,0.00386681928152115,0.000109692181933546,0.0143191266891522,0.0281902172804189,0.000228964959815745,0.000283317403908828,0.00162841926601948,0.00114120661435254,0.000527151479584204,6.36868577047251e-05,0.000185490697739313,0.00019616360715084,3.80941522530177e-05,0.0232989154469824,0.00263849437019483,0.000127153177065878,0.050555344065424,0.0483762613432076,0.000370813148485868,0.000942053940479908,0.0201009930889805,0.0086590090067828,0.00387591268141098,0.00067142316189616,0.00101615154410719,0.0133457251573403,3.12984939917928e-05,0.00597667349545255,6.70641716405867e-05,0.000371278865802523,5.7857977996135e-05,0.000142898589037169,0.00216546706622245,0.0125294277220496,0.000503911398195262,0.0109180387416983,4.1368890215125e-05,0.0448352885537198,0.00017877655170969,0.00805875728631315,0.00130471938912581,0.00146127195279851,0.0130680354736781,0.0303717712925426,0.0527459932495962,0.000197825234825398
"been001port03","been001",1923,0.00812237157181732,0.00707604921226397,0.000582058180548592,0.00104670700742418,0.00966875210309841,0.0296260524869302,0.00430332145124942,0.0254128828470531,0.000141367837540976,0.0125694137220318,0.00343020945492113,0.000444019507675327,0.020654103308437,0.000661479211821412,0.00322090235989592,0.0788265585156874,0.050845110085082,0.0119823802721507,0.000428989155242502,0.034406350399375,0.0133881692719415,0.000115680680662246,0.0182140611858389,0.00024751291078938,0.00231402099756281,0.00579587617882144,0.00493368178129031,0.0135488975155779,0.000371927883867614,0.0446505118943795,0.000153867347671593,0.00207299649479619,0.00124576809822049,0.0025050522246961,0.000109978977260156,0.00706250003083943,0.0156487161380711,0.00584377962450451,0.000131655280711207,0.0148569299860366,3.58470025098689e-05,0.00214450983086003,0.00441209029353084,0.00101193756803186,0.0314070683845364,0.0277820172880692,0.00380213473804039,0.0356973088115121,0.0141909960582444,0.000586110533427171,0.000604773590498955,0.0622838122759781,0.000971849754061997,0.00286821038779316,0.00986316313852968,0.000345257738360493,0.000171827713388179,0.00352706602460909,0.00448904959103385,0.000543043011695163,0.0422051266829419,0.000101480490034109,0.00603885939511625,0.000729899356081782,0.00035553561395123,0.00535441064549815,0.00146823329771883,0.000511069471717158,0.000548049728930744,0.00858948519954065,0.00060285307236961,0.0137131319861659,0.00817335614141604,0.00642008398338696,0.0013006137258508,0.0135817914691035,0.0189537756983785,0.00771141132349492,0.00978616323932626,0.0220723755847959,5.99907672607913e-05,0.00722738977786151,0.0010705494121601,0.00253502393639681,0.000110898131170665,0.00634184252115559,0.00801020420295828,0.00261461750808155,0.000731775953874479,0.00442573904705248,0.000349885179580401,0.000125353915399586,0.000309980906190834,0.00969070272293501,0.00243205409654697,0.0116745856164536,0.000456381907880305,0.0929053805374103,0.00236437329250978,0.0149468275328053
"been001voge02","been001",1922,0.00199679195410198,0.002470990878667,0.00416126600734572,0.00656430071645458,0.00296714440592413,0.0113564907929585,0.00235987672081641,0.000123766251194201,5.5229335794024e-05,0.0349695849086293,0.0110709706826368,0.000492692940072281,0.011584197662924,0.000110694866723914,0.000165240580823885,0.050790077438928,0.0130866639080829,0.00926592383722021,0.000255681163324094,8.1347141021051e-05,0.0553322320042802,4.51939229481714e-05,0.0148796616609743,0.0059790508457432,0.0124920703690101,0.000312833719631387,0.0100604057697868,0.00762774723020179,3.98152028216438e-05,0.0458778418250934,6.01126222209285e-05,0.00307863830720383,0.00406327340648525,0.00323955807061027,0.00366201401063314,0.0187983179298507,0.0021950332000981,0.000440578307614647,5.14348513348957e-05,0.00838074029604074,1.40046432998094e-05,0.00029142781713895,0.0154160199996076,0.0705596476043,0.0644221353218623,9.04377733234362e-05,0.000261936070011777,0.00374569156375462,0.0114836549122879,0.000425059054024298,0.000458990869785639,0.078213104544472,0.011640129697094,8.27854349784837e-05,0.00409096913832167,0.000257210247008784,0.00578141506029898,0.00103682108492983,0.00654765055071177,0.000212155079721136,0.00772369828752718,0.00346821764625522,0.00129513987220371,0.000238166484779052,0.000138900022460593,0.114949248992627,0.00212376393867957,0.00161466437933219,5.83382782734415e-05,0.00282977612067752,0.00542240235609131,0.000930392399740791,0.000309387739056151,0.000501035277318995,0.000154216220864443,0.027986247698366,0.00202035341722526,8.14162713047193e-05,0.0345837768211022,0.0492652590673974,2.34370864492218e-05,0.035572715229126,0.000240695500989918,0.00103882305311883,4.33254850034692e-05,0.00248300209248176,0.00958038339322918,0.000274717201983024,0.000626245445245672,0.00196342284326397,0.0114595494767975,4.89730451220402e-05,0.0061036415228916,0.0042815782854164,0.00152335309618394,0.00929874347730915,7.2809550988012e-05,9.04032081816022e-05,0.0239240546309715,7.89928708050129e-05
"been001zwer03","been001",1921,0.00277150367431041,0.00399359112269441,0.00841431117477569,0.00585800028868068,0.00267462653832926,0.0252674784191687,0.00251655617388199,0.0347193408875446,0.000122457407956368,0.027516276611389,0.000102952613761169,0.0498964726651076,0.00377346535784066,0.0025040503925024,0.000479643276216112,0.0593334697043252,0.0570204377808744,0.0014961476276633,0.00336999371767575,0.00255455003514736,0.0126996976180673,0.000846228385050786,0.0142166850774202,0.000214403714580538,0.000145142748159822,0.000631130843815364,0.00704806911598764,0.00175733703024717,0.00558608485430444,0.0417218727255107,0.000198953394598201,0.0093881296801171,0.00231976665232681,0.00198361845407165,0.00210897363701274,0.0056945038560425,0.0044363378515752,0.00182556235406612,0.000114044076079111,0.0139528521841262,3.10518367311914e-05,0.0042042282712071,0.00569644588408945,0.00266953810877939,0.0344220023380377,0.00705377893756945,0.00486816694798133,0.0135204205607003,0.0121577736053541,0.000801359015688621,0.000173031069918947,0.114990129856577,0.00252245329035609,0.000183556250283613,0.00501288119607956,0.00187740512558658,0.00324358170934157,0.0111765290379305,0.00154093801549994,0.000470401477293125,0.000925922628057173,0.000402846484419651,0.00356779732592585,0.00125781517865598,0.0004789896531158,0.00627987702129024,0.00124462582358138,0.0375876792806781,0.00958729510626972,0.000644735168226881,0.00908882862136705,0.0149933164390584,0.000988828788577173,0.00948295526081852,0.022136636426609,0.00337941642263162,0.00274509264390234,0.00172227421689807,0.0130841177255126,0.0629154693303044,0.000163747751093659,0.0525458004161166,0.000716402879231884,0.0017048850641299,9.60635596228083e-05,0.00284505110882978,0.00729171223915458,0.00520669992236458,0.000929670325129858,0.00053769856236861,6.86861689493461e-05,0.000108585628980608,0.000705283790433559,0.00149859254589392,0.00748098220987099,0.00487686676774574,0.000219187249783493,0.0298534052822892,0.010266200023256,0.0224795667008456
"behn001oroo01","behn001",1967,0.00131395787802038,0.00404977060913116,0.00152095784321795,0.00524908544144085,0.00657243963213948,0.00283061911672306,0.00787466045331559,0.00258808181511426,0.00115490320059116,0.00686822270559149,0.000970952310082903,0.00254162226909416,0.00353542287795446,0.00231474548861574,0.00345535344427764,0.00565461262835261,0.00308170947217999,0.00351076759596973,0.00129873906389625,0.0017010538362172,0.00402013608453061,0.000945052217444216,0.000930676662150185,0.00202205436420738,0.00136885001234144,0.00244147524422457,0.00437370246543553,0.00370098269493015,0.00704375767580586,0.00533300977262664,0.00436260789150945,0.00288980785555939,0.00347519010437611,0.00348041027808622,0.000898472205876965,0.00407426527038637,0.00236618427725165,0.0014518507743324,0.00107555656019729,0.00486580422557062,0.000292851745137909,0.00453400345760523,0.006110293638064,0.0039960028199169,0.002828531047239,0.00189114846963045,0.0018164598303933,0.00602151052980953,0.00402395082685723,0.00478822441320173,0.00163186645696687,0.00992479503359815,0.00352988146278524,0.00173113006782399,0.00387144144415687,0.00171763792654244,0.00140374486583449,0.0090165935299963,0.00358529561447731,0.0467136068318138,0.00334191505403844,0.00082904389553233,0.00385180555997033,0.000997253954545449,0.00290454480749488,0.637618914634384,0.000596505234337535,0.000962680342511476,0.00121991444087339,0.004542074971569,0.000952480926185544,0.00171659389180041,0.00276592911789993,0.00244629386611084,0.00322482254220213,0.00184147650901951,0.00389955007182676,0.00170249942278308,0.00536196165912661,0.0035280343243955,0.000490094001015794,0.00879165594185993,0.00105013832974723,0.00836476802430989,0.000905981224983067,0.00223760738325309,0.00479328396618229,0.00176156769607224,0.00699587753448176,0.00222519943189594,0.000647783402243899,0.001024077616379,0.00142944418256126,0.00322875775007592,0.0107250600365833,0.00442421768487654,0.00152252389533099,0.00189042567634751,0.0028989230819609,0.0016518235826125
"belc001zwer01","belc001",1938,0.00156813926176516,0.0116687063041631,6.92636930852638e-05,0.0148379020471681,0.00349343466530507,0.000128905041396267,0.0218489307184922,0.00812966700255779,5.25937396526988e-05,0.000904325491925818,0.0047482377567778,0.00223041815424104,0.00016100146775085,0.00540593839506377,0.105592239747677,0.00193620185633426,0.0182653363009842,0.000243813544539301,0.00916433640584105,0.0111528967282368,0.00102766539242213,4.30372261995851e-05,0.00148779184177997,0.00017742218411782,6.23367751823945e-05,0.0015408114927157,0.000363143807335788,0.0012104870320693,0.000729416664659984,0.000242862715596642,0.000516591717261337,0.000467636873828264,0.00154146509875726,0.000158496220251659,0.000211389912231041,0.00380709981473558,0.0202537341776886,0.000659595283064303,0.000134421206495434,0.000651479969672565,0.00403886391961347,0.00145851398025528,0.00314339661864161,0.00580235079501504,0.000469169130997816,0.00889682317740434,0.000636952221856246,0.033702464331927,0.00315824041399973,0.0311807430736811,7.43144183354549e-05,0.00238621632630731,0.0219535726138412,0.0188435532885225,0.0167730565908716,7.82204100568197e-05,0.0011842563313863,0.120743259096052,0.0425657160271787,0.00029829575971823,0.00459902345281689,3.77542626775712e-05,0.00162513249964742,0.00037919283951365,0.000132271582013791,0.00313441323043899,2.71645632120178e-05,4.38400025880115e-05,5.55543204564858e-05,0.00357769167891023,0.0006364495053517,0.0267449645063412,0.0258946500594536,0.000282284803039439,0.0488990440895536,0.00255575503063442,0.000357684918593304,0.00252183552819015,0.00371789931783224,0.00261935957711591,2.23186465165047e-05,0.0099389632545824,0.0338827216176628,0.062285718041659,0.000799047265863733,0.000187340445458246,0.0184535357849083,0.00312752785905052,0.032145354410517,0.01398318389486,0.000786770644580881,0.000132487653440581,0.00863320479934076,0.0415969576164441,0.0211224013626921,0.0213570985621534,0.0107699422402608,0.00213235027069632,0.0131311332393191,0.00339282436692779
"berg025geva01","berg025",1970,0.00606462952254103,0.00205054242199032,0.00063333503623023,0.00221922825382524,0.0660230209612682,0.000126783591646726,0.00234819051791404,0.017533402107082,5.17281802098324e-05,0.0280521070716682,4.34890093346458e-05,0.00122620654246814,0.000158351792301883,0.00405701625386701,0.0379432716533535,0.000739179071237461,0.000138029942985417,0.000579192790284922,0.0170714996921452,0.0173810859515641,0.00113632767470173,4.23289427084736e-05,0.000308209581022989,9.05679302752448e-05,6.13108701078883e-05,0.000868840408782645,0.000195898382825876,0.00539606608474219,0.000870663523437804,0.000238865811816972,0.000478247209725934,0.023674667142052,0.000293148806882044,0.000155887774816834,4.02426213342723e-05,0.00325115403133591,0.000105981528703612,0.00443820632153596,4.81742396620549e-05,0.00116946913113793,1.31168463638368e-05,0.000108981514955481,0.00177905634261051,0.000312617436314627,0.00158441601441733,0.00161713548247498,8.1359339382218e-05,0.0293702658830743,0.000984272570165633,0.0528423147986625,7.30913916604907e-05,0.00518471169122654,0.00015810359200047,0.000611334419004635,0.0562559347473514,0.000759086341098464,0.0145416460108994,0.158286757809328,0.0359956591710156,0.000198705923916502,0.00439886198160784,3.7132923354967e-05,0.0051082061249201,4.46670614899061e-05,0.000130094727551816,0.00456826604288953,0.000291267768010404,4.31185074354341e-05,0.000321164557625034,0.0287109009338631,0.000672724857830639,0.0140985675073243,0.00106428416798236,0.000242831901884588,0.00195714522337146,8.24798378443968e-05,0.000716124644409522,0.0110178397957419,0.00114479082335214,0.00455569801818186,2.19513382518344e-05,0.0200508048958025,0.00031430823996853,0.00255694410827216,4.05789507282168e-05,0.000524130998067525,0.00245358572267019,0.00727100355883238,0.0412366002720873,0.0030956375744262,2.90142555246696e-05,4.58684948329807e-05,0.000593125415547788,0.0125266202663212,0.177893593088202,0.0130511497715124,0.00665719651257839,8.46722738402172e-05,0.0240686430640305,0.000215288084382119
"berg058niet01","berg058",1964,0.00545707026975624,0.0119603518075877,6.76932511645413e-05,0.0160190952019391,0.00226968079628117,0.000125982328618708,0.0585420816290078,0.00181714015836497,0.000310401520893845,0.00833168464972524,0.0336157357834482,0.0131446547924147,0.000522598294942445,0.000103022347688042,0.0903634319894585,0.000502768327700045,0.0354038371076143,0.00307468103660193,5.78029628115942e-05,0.0101862454456397,0.00244742543871806,0.000180950315774795,4.1421614231343e-05,0.00393065668768274,6.09233898922314e-05,0.000597478400669872,0.000458064574028006,0.0051860205782003,0.000531802922267501,0.000237356197353614,0.000444446464864799,0.00108553006867688,0.00172539293676713,0.000154902575479457,0.00631434250577797,0.070025888060233,0.0035686375187875,0.00123147864726247,4.7869781990185e-05,0.000216562286080297,0.000988915727747072,0.000108292759750355,0.009153745457478,0.001476888357857,0.00040471276033506,0.00274738338213179,0.00531139315152533,0.00133636170034524,0.00300861841864874,0.0690547710290004,7.26294594100849e-05,0.000960786146506906,0.0162592781542252,0.0144821467693788,0.00925898561414163,0.00344419693295787,0.0207427154949178,0.0341947375077585,0.0167574479556312,0.000197450117007939,0.0111375063723065,0.000287996802178052,0.0204270569074322,0.00160943727767908,0.000129272538387009,0.00125127372167159,2.6548650792018e-05,0.000459512668288197,0.0129268042850203,0.00483507781883423,0.000171892185830433,0.0466751173965135,0.00700494667046238,0.000497830702381111,0.0138514873114893,0.00545705731390107,0.000173557224888216,0.00437887519468484,0.0748464325559534,0.000837702858976653,2.18126073992986e-05,0.035925181490741,0.00282503906472239,0.0422000372008395,4.0322494726995e-05,9.95891630248674e-05,0.00108293461328215,0.0221305287979906,0.0289729524874414,0.00915713681958178,2.88308875514531e-05,0.00162781093528624,6.36202538468026e-05,0.00135675167677397,0.0162704523711293,0.00999366829134269,0.00506243189737741,0.000482338281819288,0.00976974788478332,0.00557885875951764
